@RELATION hand

@ATTRIBUTE f111 NUMERIC
@ATTRIBUTE f112 NUMERIC
@ATTRIBUTE f113 NUMERIC
@ATTRIBUTE f121 NUMERIC
@ATTRIBUTE f122 NUMERIC
@ATTRIBUTE f123 NUMERIC
@ATTRIBUTE f131 NUMERIC
@ATTRIBUTE f132 NUMERIC
@ATTRIBUTE f133 NUMERIC
@ATTRIBUTE f141 NUMERIC
@ATTRIBUTE f142 NUMERIC
@ATTRIBUTE f143 NUMERIC
@ATTRIBUTE f211 NUMERIC
@ATTRIBUTE f212 NUMERIC
@ATTRIBUTE f213 NUMERIC
@ATTRIBUTE f221 NUMERIC
@ATTRIBUTE f222 NUMERIC
@ATTRIBUTE f223 NUMERIC
@ATTRIBUTE f231 NUMERIC
@ATTRIBUTE f232 NUMERIC
@ATTRIBUTE f233 NUMERIC
@ATTRIBUTE f241 NUMERIC
@ATTRIBUTE f242 NUMERIC
@ATTRIBUTE f243 NUMERIC
@ATTRIBUTE f311 NUMERIC
@ATTRIBUTE f312 NUMERIC
@ATTRIBUTE f313 NUMERIC
@ATTRIBUTE f321 NUMERIC
@ATTRIBUTE f322 NUMERIC
@ATTRIBUTE f323 NUMERIC
@ATTRIBUTE f331 NUMERIC
@ATTRIBUTE f332 NUMERIC
@ATTRIBUTE f333 NUMERIC
@ATTRIBUTE f341 NUMERIC
@ATTRIBUTE f342 NUMERIC
@ATTRIBUTE f343 NUMERIC
@ATTRIBUTE f411 NUMERIC
@ATTRIBUTE f412 NUMERIC
@ATTRIBUTE f413 NUMERIC
@ATTRIBUTE f421 NUMERIC
@ATTRIBUTE f422 NUMERIC
@ATTRIBUTE f423 NUMERIC
@ATTRIBUTE f431 NUMERIC
@ATTRIBUTE f432 NUMERIC
@ATTRIBUTE f433 NUMERIC
@ATTRIBUTE f441 NUMERIC
@ATTRIBUTE f442 NUMERIC
@ATTRIBUTE f443 NUMERIC
@ATTRIBUTE f511 NUMERIC
@ATTRIBUTE f512 NUMERIC
@ATTRIBUTE f513 NUMERIC
@ATTRIBUTE f521 NUMERIC
@ATTRIBUTE f522 NUMERIC
@ATTRIBUTE f523 NUMERIC
@ATTRIBUTE f531 NUMERIC
@ATTRIBUTE f532 NUMERIC
@ATTRIBUTE f533 NUMERIC
@ATTRIBUTE f541 NUMERIC
@ATTRIBUTE f542 NUMERIC
@ATTRIBUTE f543 NUMERIC
@ATTRIBUTE class {open, closed, claw}

@DATA
8.93821, 175.789, 73.7259,-7.51676, 184.235, 57.741,-33.8842, 197.269, 29.1267,-40.4717, 197.909, 6.26397,6.8282, 212.61, 43.4949,-9.25715, 248.378, 4.90273,-15.453, 259.978, -16.2734,-23.1726, 247.292, -21.2969,20.7544, 209.536, 34.6852,12.36, 244.365, -7.42998,7.05283, 257.068, -31.6698,-3.98771, 244.218, -36.28,34.4623, 202.246, 28.0279,32.5969, 231.254, -13.2168,28.8874, 241.747, -36.8467,17.1785, 229.766, -40.7379,44.7877, 190.047, 21.8713,49.5793, 211.942, -15.8852,50.6101, 219.421, -34.6927,39.8395, 211.396, -36.8166,claw
8.99017, 175.84, 73.8027,-7.45409, 184.265, 57.7956,-33.8042, 197.264, 29.1489,-40.3684, 197.877, 6.28665,6.88609, 212.638, 43.5427,-9.1824, 248.37, 4.91235,-15.3622, 259.945, -16.2769,-23.0725, 247.25, -21.2862,20.8175, 209.561, 34.7422,12.441, 244.356, -7.40163,7.14892, 257.037, -31.6508,-3.88288, 244.181, -36.251,34.5305, 202.268, 28.0973,32.6844, 231.239, -13.1744,28.9936, 241.707, -36.8217,17.2877, 229.722, -40.7151,44.8619, 190.068, 21.9551,49.6959, 211.901, -15.8269,50.7739, 219.319, -34.6553,40.006, 211.29, -36.7772,claw
9.04802, 175.905, 73.8885,-7.38614, 184.307, 57.8593,-33.7183, 197.268, 29.1785,-40.252, 197.847, 6.31864,6.94845, 212.675, 43.594,-9.10498, 248.365, 4.92035,-15.2695, 259.912, -16.2842,-22.971, 247.208, -21.278,20.8847, 209.593, 34.8028,12.5258, 244.348, -7.37396,7.2495, 257.005, -31.6336,-3.77301, 244.141, -36.2209,34.6028, 202.299, 28.171,32.7768, 231.226, -13.1296,29.107, 241.67, -36.7947,17.4042, 229.68, -40.6907,44.9403, 190.095, 22.0447,49.8185, 211.859, -15.7651,50.9466, 219.21, -34.6141,40.1828, 211.178, -36.7287,claw
9.11012, 175.976, 73.974,-7.31467, 184.358, 57.9248,-33.6309, 197.285, 29.2138,-40.1442, 197.837, 6.35362,7.01615, 212.718, 43.6452,-9.02286, 248.367, 4.92964,-15.1742, 259.889, -16.2896,-22.8683, 247.178, -21.2712,20.9574, 209.632, 34.8634,12.6172, 244.348, -7.34485,7.35645, 256.979, -31.6122,-3.65534, 244.108, -36.1829,34.6803, 202.334, 28.2448,32.8723, 231.218, -13.0871,29.2197, 241.634, -36.7708,17.52, 229.638, -40.6665,45.0237, 190.128, 22.1345,49.8988, 211.831, -15.7257,51.0104, 219.114, -34.5981,40.2478, 211.066, -36.6776,claw
9.17805, 176.057, 74.0836,-7.2307, 184.422, 58.0088,-33.5188, 197.32, 29.2585,-40.0046, 197.85, 6.39314,7.10728, 212.775, 43.7243,-8.89555, 248.389, 4.96178,-15.0221, 259.888, -16.2744,-22.7058, 247.17, -21.2504,21.0588, 209.686, 34.96,12.7549, 244.367, -7.28477,7.51707, 256.978, -31.5686,-3.4869, 244.1, -36.1422,34.7908, 202.387, 28.3618,33.0224, 231.231, -13.002,29.3987, 241.618, -36.708,17.7032, 229.615, -40.6133,45.1439, 190.178, 22.272,49.9964, 211.838, -15.6477,51.0448, 219.066, -34.5408,40.2827, 210.992, -36.5718,claw
9.24, 176.145, 74.2607,-7.14278, 184.487, 58.1479,-33.3833, 197.347, 29.3373,-39.8241, 197.855, 6.46001,7.20305, 212.839, 43.8705,-8.74548, 248.413, 5.05063,-14.8342, 259.89, -16.2066,-22.4995, 247.163, -21.1841,21.1726, 209.752, 35.1342,12.9162, 244.393, -7.15902,7.70518, 256.976, -31.468,-3.28562, 244.086, -36.0545,34.9211, 202.456, 28.5667,33.2133, 231.258, -12.8322,29.632, 241.612, -36.5648,17.9481, 229.597, -40.4867,45.2928, 190.25, 22.5051,50.1124, 211.875, -15.4822,51.0668, 219.055, -34.3965,40.3072, 210.943, -36.3744,claw
9.50734, 176.153, 74.6687,-6.82922, 184.5, 58.5111,-32.9876, 197.369, 29.63,-39.3606, 197.893, 6.734,7.5477, 212.869, 44.2995,-8.2953, 248.463, 5.45451,-14.321, 259.949, -15.8152,-21.9652, 247.222, -20.8243,21.5453, 209.794, 35.6038,13.3868, 244.455, -6.70197,8.2274, 257.05, -31.0316,-2.75256, 244.156, -35.6743,35.317, 202.509, 29.0731,33.7277, 231.329, -12.3206,30.2233, 241.685, -36.0704,18.5532, 229.667, -40.0433,45.7126, 190.312, 23.0344,50.5285, 212.03, -14.9352,51.3818, 219.293, -33.8144,40.6351, 211.155, -35.7763,claw
9.65881, 176.192, 74.8408,-6.66757, 184.526, 58.6663,-32.808, 197.374, 29.7591,-39.1654, 197.883, 6.85867,7.71447, 212.891, 44.4495,-8.10834, 248.457, 5.56908,-14.1218, 259.925, -15.7149,-21.7606, 247.192, -20.7214,21.7186, 209.813, 35.7654,13.5839, 244.449, -6.56549,8.4391, 257.03, -30.9053,-2.53526, 244.131, -35.5477,35.4961, 202.527, 29.2484,33.9312, 231.321, -12.1649,30.4422, 241.659, -35.9249,18.7767, 229.636, -39.8986,45.8979, 190.328, 23.2239,50.6925, 212.09, -14.7265,51.4911, 219.426, -33.5681,40.7575, 211.282, -35.5138,claw
9.81949, 176.263, 75.02,-6.49979, 184.578, 58.8288,-32.6276, 197.393, 29.8956,-38.9736, 197.88, 6.99153,7.8847, 212.932, 44.5929,-7.92999, 248.449, 5.65766,-13.9395, 259.883, -15.6517,-21.5756, 247.139, -20.6508,21.8939, 209.849, 35.9189,13.7755, 244.445, -6.4465,8.64015, 257, -30.7955,-2.32632, 244.095, -35.4235,35.6759, 202.559, 29.416,34.1274, 231.313, -12.0254,30.6486, 241.628, -35.7969,18.9871, 229.6, -39.765,46.0828, 190.355, 23.4083,50.8379, 212.188, -14.5041,51.554, 219.638, -33.2738,40.8478, 211.486, -35.1733,claw
10.013, 176.373, 75.2445,-6.30062, 184.666, 59.0357,-32.4197, 197.44, 30.0764,-38.7646, 197.894, 7.16875,8.09153, 212.999, 44.7638,-7.71044, 248.459, 5.77035,-13.7152, 259.859, -15.5607,-21.355, 247.109, -20.543,22.1009, 209.899, 36.096,14.0004, 244.439, -6.31629,8.87408, 256.961, -30.6779,-2.09152, 244.051, -35.2814,35.8819, 202.596, 29.6054,34.3455, 231.293, -11.8759,30.8704, 241.575, -35.6587,19.2082, 229.543, -39.6056,46.2863, 190.381, 23.6168,50.992, 212.264, -14.2714,51.6204, 219.824, -32.9793,40.9316, 211.67, -34.8429,claw
10.2264, 176.427, 75.3995,-6.08509, 184.707, 59.1827,-32.2009, 197.46, 30.2109,-38.5507, 197.898, 7.29965,8.31236, 213.028, 44.8896,-7.48441, 248.459, 5.8655,-13.4886, 259.84, -15.4779,-21.1335, 247.087, -20.45,22.3198, 209.918, 36.2227,14.2259, 244.429, -6.21279,9.10066, 256.933, -30.578,-1.86616, 244.023, -35.1632,36.0979, 202.605, 29.7364,34.5669, 231.274, -11.7616,31.0929, 241.546, -35.5461,19.4284, 229.516, -39.4808,46.498, 190.382, 23.7564,51.1603, 212.326, -14.0957,51.7179, 219.996, -32.7439,41.0435, 211.844, -34.5843,claw
10.5062, 176.458, 75.5076,-5.80117, 184.746, 59.2905,-31.911, 197.509, 30.3181,-38.2664, 197.942, 7.407,8.62151, 213.046, 44.9798,-7.14976, 248.472, 5.94082,-13.1483, 259.848, -15.4077,-20.8073, 247.1, -20.3722,22.624, 209.917, 36.3114,14.5546, 244.416, -6.13798,9.43594, 256.916, -30.5071,-1.54494, 244.015, -35.0846,36.3933, 202.588, 29.8256,34.8792, 231.238, -11.6861,31.4076, 241.505, -35.4757,19.7289, 229.485, -39.4055,46.78, 190.352, 23.8494,51.4109, 212.366, -13.9588,51.9012, 220.151, -32.5425,41.2366, 212.008, -34.359,claw
10.8535, 176.386, 75.6035,-5.45258, 184.697, 59.3969,-31.5608, 197.497, 30.4392,-37.926, 197.941, 7.52927,8.99682, 212.984, 45.0859,-6.75255, 248.438, 6.06266,-12.7488, 259.826, -15.2806,-20.4249, 247.088, -20.2448,22.9916, 209.842, 36.4101,14.9424, 244.362, -6.02487,9.82656, 256.876, -30.3862,-1.17065, 243.989, -34.9606,36.7494, 202.498, 29.916,35.2481, 231.165, -11.5834,31.7754, 241.448, -35.3649,20.0813, 229.444, -39.293,47.1191, 190.251, 23.9318,51.7169, 212.351, -13.8249,52.1478, 220.254, -32.3534,41.4827, 212.125, -34.1706,claw
11.2264, 176.3, 75.6739,-5.08152, 184.641, 59.4841,-31.1916, 197.484, 30.5486,-37.5734, 197.945, 7.63795,9.39907, 212.911, 45.169,-6.33162, 248.395, 6.16351,-12.3303, 259.794, -15.1754,-20.0278, 247.067, -20.1398,23.384, 209.752, 36.4832,15.3524, 244.299, -5.93363,10.2358, 256.831, -30.2866,-0.782747, 243.961, -34.861,37.1277, 202.392, 29.9779,35.6365, 231.078, -11.5081,32.16, 241.379, -35.2812,20.447, 229.394, -39.2075,47.4771, 190.133, 23.9832,52.0434, 212.323, -13.7163,52.4171, 220.347, -32.1838,41.7516, 212.236, -33.9985,claw
11.6503, 176.238, 75.742,-4.6559, 184.608, 59.566,-30.7611, 197.498, 30.6475,-37.1518, 197.977, 7.73507,9.85841, 212.866, 45.2566,-5.84319, 248.391, 6.27495,-11.8373, 259.808, -15.0561,-19.5536, 247.093, -20.0247,23.8358, 209.694, 36.5636,15.827, 244.275, -5.8303,10.7094, 256.83, -30.1706,-0.326995, 243.976, -34.7446,37.5675, 202.319, 30.0492,36.0943, 231.029, -11.4218,32.6193, 241.352, -35.1909,20.8865, 229.384, -39.126,47.8987, 190.051, 24.0441,52.4441, 212.324, -13.6021,52.7697, 220.456, -32.0168,42.1016, 212.363, -33.8347,claw
12.1625, 175.929, 75.8843,-4.11234, 184.43, 59.7447,-30.1576, 197.54, 30.873,-36.5204, 198.167, 7.9479,10.4837, 212.747, 45.6223,-5.09691, 248.544, 6.84087,-11.0416, 260.104, -14.4267,-18.7784, 247.436, -19.4824,24.465, 209.599, 36.9267,16.5593, 244.457, -5.26913,11.4733, 257.173, -29.5413,0.409906, 244.368, -34.2132,38.1892, 202.236, 30.3836,36.8149, 231.198, -10.9214,33.3795, 241.672, -34.6422,21.6194, 229.752, -38.6768,48.502, 189.983, 24.3156,53.1254, 212.504, -13.1713,53.4723, 220.79, -31.5206,42.7888, 212.732, -33.414,claw
12.5411, 175.808, 76.0207,-3.70295, 184.357, 59.8757,-29.6895, 197.544, 30.9875,-36.0228, 198.211, 8.04727,10.9648, 212.672, 45.8094,-4.50867, 248.548, 7.05564,-10.4113, 260.145, -14.2051,-18.1635, 247.496, -19.2887,24.9522, 209.513, 37.1277,17.1548, 244.446, -5.02793,12.1145, 257.211, -29.2887,1.03245, 244.433, -33.9993,38.6723, 202.136, 30.592,37.4023, 231.159, -10.6731,34.0183, 241.676, -34.387,22.2403, 229.784, -38.4635,48.9723, 189.873, 24.52,53.6774, 212.452, -12.9212,54.0558, 220.783, -31.2531,43.3592, 212.748, -33.1823,claw
12.9652, 175.829, 76.0783,-3.27344, 184.422, 59.9512,-29.2464, 197.675, 31.0826,-35.5893, 198.371, 8.13577,11.4504, 212.722, 45.899,-3.97094, 248.66, 7.17879,-9.86347, 260.286, -14.0717,-17.6428, 247.655, -19.1653,25.429, 209.543, 37.2102,17.6775, 244.531, -4.91124,12.644, 257.333, -29.1579,1.53301, 244.581, -33.8812,39.1329, 202.146, 30.6639,37.9003, 231.201, -10.5843,34.527, 241.745, -34.3033,22.7159, 229.881, -38.4075,49.4074, 189.869, 24.5783,54.1425, 212.482, -12.8356,54.5297, 220.847, -31.154,43.8165, 212.837, -33.0962,claw
13.2141, 176.009, 76.2552,-3.00772, 184.586, 60.1026,-28.9307, 197.787, 31.1705,-35.2516, 198.427, 8.19,11.7966, 212.841, 45.9963,-3.52333, 248.725, 7.18664,-9.37702, 260.318, -14.0926,-17.1755, 247.691, -19.1662,25.777, 209.617, 37.3271,18.13, 244.532, -4.87222,13.1417, 257.296, -29.147,2.01156, 244.556, -33.8527,39.4729, 202.179, 30.8091,38.3344, 231.16, -10.49,35.0029, 241.677, -34.2249,23.1741, 229.831, -38.3186,49.7297, 189.87, 24.7589,54.5426, 212.401, -12.6926,54.9639, 220.736, -31.0246,44.2372, 212.744, -32.9655,claw
13.5914, 175.964, 76.3151,-2.64392, 184.533, 60.172,-28.5697, 197.702, 31.2323,-34.8956, 198.318, 8.22934,12.1769, 212.781, 46.0383,-3.14952, 248.65, 7.21366,-9.01371, 260.234, -14.0709,-16.8198, 247.606, -19.1388,26.1535, 209.548, 37.3664,18.5021, 244.447, -4.84555,13.5063, 257.205, -29.1224,2.3698, 244.468, -33.8194,39.8449, 202.102, 30.8478,38.704, 231.08, -10.447,35.3661, 241.612, -34.1692,23.5346, 229.774, -38.2552,50.0957, 189.787, 24.8006,54.9045, 212.306, -12.6555,55.3229, 220.647, -30.9856,44.5932, 212.66, -32.9251,claw
13.9944, 175.943, 76.3635,-2.24995, 184.522, 60.2345,-28.1735, 197.686, 31.2955,-34.5137, 198.284, 8.272,12.6117, 212.741, 46.0615,-2.69131, 248.604, 7.22136,-8.55514, 260.181, -14.0673,-16.382, 247.561, -19.1219,26.5786, 209.483, 37.3833,18.9399, 244.368, -4.84428,13.9381, 257.14, -29.1336,2.76797, 244.423, -33.8477,40.2557, 202.014, 30.8616,39.1254, 230.972, -10.4456,35.7827, 241.508, -34.1691,23.9302, 229.687, -38.249,50.4858, 189.68, 24.8168,55.2995, 212.182, -12.645,55.7131, 220.534, -30.9694,44.9731, 212.562, -32.9014,claw
14.4434, 175.908, 76.598,-1.73961, 184.485, 60.4062,-27.5177, 197.622, 31.3325,-33.742, 198.227, 8.2353,13.1922, 212.735, 46.3252,-1.93654, 248.618, 7.43194,-7.70039, 260.209, -13.8799,-15.4862, 247.584, -18.9932,27.2115, 209.5, 37.723,19.7586, 244.421, -4.51509,14.8656, 257.232, -28.8333,3.71954, 244.516, -33.6613,40.9335, 202.053, 31.2714,39.9924, 231.055, -10.0134,36.7587, 241.626, -33.7506,24.9339, 229.799, -37.9296,51.2112, 189.736, 25.2724,56.1962, 212.292, -12.1385,56.6811, 220.674, -30.4446,45.9629, 212.689, -32.4354,claw
15.0015, 176.042, 76.7052,-1.13727, 184.573, 60.4455,-26.8035, 197.61, 31.2343,-32.9281, 198.157, 8.07893,13.8563, 212.814, 46.3617,-1.1394, 248.61, 7.32902,-6.83138, 260.159, -14.0365,-14.5868, 247.518, -19.1779,27.9195, 209.579, 37.8317,20.6234, 244.423, -4.49683,15.8252, 257.213, -28.8654,4.70262, 244.486, -33.7563,41.6795, 202.134, 31.4584,40.8883, 231.063, -9.88628,37.7418, 241.606, -33.6716,25.9353, 229.764, -37.9198,51.9979, 189.817, 25.5299,57.1043, 212.329, -11.9008,57.6202, 220.694, -30.2086,46.9228, 212.685, -32.2138,claw
15.3519, 176.034, 76.6939,-0.778352, 184.578, 60.4322,-26.4032, 197.618, 31.1917,-32.4898, 198.177, 8.00287,14.2586, 212.837, 46.3865,-0.674464, 248.673, 7.36309,-6.33518, 260.248, -14.0006,-14.0797, 247.612, -19.1771,28.3398, 209.615, 37.8815,21.1139, 244.506, -4.42127,16.3566, 257.343, -28.7934,5.23461, 244.628, -33.7533,42.1144, 202.18, 31.5283,41.3855, 231.151, -9.79381,38.2721, 241.729, -33.5882,26.4654, 229.893, -37.9007,52.448, 189.872, 25.6078,57.5937, 212.436, -11.7962,58.1022, 220.829, -30.0891,47.4119, 212.812, -32.1074,claw
15.7397, 176.052, 76.6865,-0.388019, 184.599, 60.424,-25.9687, 197.617, 31.1438,-32.0139, 198.174, 7.90706,14.7041, 212.869, 46.3942,-0.172433, 248.715, 7.34838,-5.81409, 260.302, -14.0254,-13.5457, 247.664, -19.2382,28.808, 209.658, 37.9228,21.6628, 244.57, -4.37822,16.9546, 257.443, -28.7669,5.83549, 244.736, -33.8018,42.602, 202.233, 31.6002,41.9364, 231.218, -9.72513,38.8554, 241.82, -33.5514,27.0434, 229.985, -37.9501,52.9562, 189.933, 25.6996,58.1539, 212.527, -11.6894,58.6656, 220.942, -29.9787,47.9795, 212.914, -32.0269,claw
16.0756, 176.164, 76.6701,-0.0435076, 184.692, 60.3893,-25.568, 197.646, 31.0409,-31.5615, 198.159, 7.75483,15.1183, 212.941, 46.3268,0.310529, 248.73, 7.18568,-5.31446, 260.29, -14.225,-13.0396, 247.642, -19.4606,29.246, 209.721, 37.8986,22.2044, 244.581, -4.46502,17.5563, 257.449, -28.8964,6.43581, 244.747, -33.9914,43.0586, 202.29, 31.624,42.4863, 231.213, -9.75607,39.4582, 241.791, -33.6329,27.6418, 229.952, -38.0939,53.431, 189.983, 25.7681,58.7134, 212.533, -11.6423,59.2579, 220.93, -29.9477,48.5723, 212.897, -32.0261,claw
16.3551, 176.208, 76.6654,0.221159, 184.709, 60.3851,-25.2976, 197.594, 31.0083,-31.2683, 198.067, 7.69358,15.3869, 212.956, 46.2872,0.547513, 248.686, 7.09081,-5.10548, 260.225, -14.3444,-12.8221, 247.564, -19.5985,29.5269, 209.743, 37.8765,22.4815, 244.559, -4.52452,17.8365, 257.416, -28.9774,6.72697, 244.703, -34.0946,53.7468, 190.022, 25.7891,59.0367, 212.544, -11.6391,59.589, 220.933, -29.9604,48.9065, 212.889, -32.0654,43.3545, 202.322, 31.6229,42.7893, 231.212, -9.77917,39.7714, 241.777, -33.6671,27.9706, 229.925, -38.1392,claw
16.6315, 176.31, 76.6339,0.486525, 184.798, 60.3578,-24.9982, 197.626, 30.9383,-30.9122, 198.073, 7.5737,15.6878, 213.059, 46.2556,0.866142, 248.768, 7.01933,-4.78607, 260.312, -14.4359,-12.4823, 247.643, -19.7396,29.8551, 209.869, 37.8824,22.8668, 244.679, -4.53275,18.2639, 257.535, -28.9952,7.18668, 244.806, -34.1451,43.7106, 202.469, 31.6651,43.2024, 231.362, -9.73945,40.2234, 241.931, -33.6416,28.4464, 230.063, -38.1613,54.1373, 190.186, 25.8582,59.4959, 212.716, -11.5543,60.0916, 221.108, -29.8784,49.4235, 213.05, -32.0249,claw
16.8644, 176.381, 76.6224,0.697353, 184.844, 60.3551,-24.7811, 197.599, 30.9086,-30.6582, 198.001, 7.50951,15.9118, 213.108, 46.218,1.07223, 248.768, 6.9325,-4.59341, 260.294, -14.5446,-12.2738, 247.612, -19.8693,30.0951, 209.932, 37.8666,23.1111, 244.71, -4.57556,18.5141, 257.55, -29.0438,7.46321, 244.802, -34.1955,54.4213, 190.275, 25.8894,59.8114, 212.775, -11.5351,60.439, 221.145, -29.8754,49.7801, 213.074, -32.047,43.9695, 202.547, 31.6736,43.4761, 231.414, -9.74872,40.5117, 241.968, -33.6594,28.7574, 230.081, -38.188,claw
17.0743, 176.447, 76.5967,0.883956, 184.888, 60.3414,-24.5979, 197.581, 30.8799,-30.4481, 197.947, 7.45494,16.1046, 213.158, 46.1735,1.24317, 248.778, 6.85337,-4.43396, 260.286, -14.6372,-12.0977, 247.591, -19.9681,30.2993, 209.995, 37.8364,23.3074, 244.749, -4.62459,18.7119, 257.58, -29.1005,7.67873, 244.819, -34.2622,44.1882, 202.624, 31.6595,43.6917, 231.472, -9.77789,40.73, 242.015, -33.6976,28.9919, 230.112, -38.2359,54.66, 190.361, 25.8907,60.0677, 212.84, -11.5429,60.7189, 221.191, -29.8952,50.0687, 213.109, -32.0826,claw
17.2696, 176.508, 76.5767,1.04693, 184.927, 60.342,-24.4436, 197.551, 30.8695,-30.2649, 197.882, 7.41035,16.2727, 213.217, 46.1523,1.38565, 248.814, 6.81798,-4.29968, 260.316, -14.6755,-11.9383, 247.608, -20.0152,30.4812, 210.077, 37.8301,23.4758, 244.824, -4.63304,18.8823, 257.659, -29.1104,7.8732, 244.883, -34.29,44.3884, 202.729, 31.6678,43.8838, 231.575, -9.7725,40.9255, 242.116, -33.6999,29.2076, 230.195, -38.2596,54.886, 190.482, 25.9101,60.3194, 212.947, -11.5257,61.0113, 221.274, -29.8955,50.3706, 213.18, -32.1122,claw
17.4442, 176.453, 76.5567,1.19912, 184.881, 60.3493,-24.2852, 197.492, 30.8771,-30.0777, 197.824, 7.38199,16.4527, 213.198, 46.1759,1.57787, 248.839, 6.8771,-4.09919, 260.372, -14.5991,-11.7204, 247.666, -19.9629,30.6735, 210.08, 37.8666,23.6867, 244.875, -4.56064,19.1086, 257.742, -29.0283,8.11338, 244.966, -34.2438,44.5939, 202.75, 31.7116,44.1105, 231.643, -9.69908,41.1698, 242.212, -33.6258,29.4622, 230.288, -38.2258,55.1084, 190.52, 25.9512,60.5937, 213.009, -11.4581,61.3404, 221.331, -29.8357,50.7036, 213.237, -32.0934,claw
17.5668, 176.371, 76.5356,1.3054, 184.821, 60.3563,-24.1766, 197.452, 30.8983,-29.9543, 197.804, 7.37934,16.5957, 213.162, 46.2097,1.74466, 248.866, 6.96051,-3.92277, 260.439, -14.4942,-11.5372, 247.741, -19.8818,30.8236, 210.058, 37.9071,23.864, 244.917, -4.47289,19.3009, 257.825, -28.9265,8.30855, 245.057, -34.1771,44.7498, 202.739, 31.7524,44.293, 231.686, -9.62527,41.3702, 242.286, -33.5533,29.661, 230.368, -38.1962,55.2704, 190.519, 25.982,60.8037, 213.045, -11.3957,61.5948, 221.371, -29.7754,50.9564, 213.283, -32.0679,claw
17.7541, 176.236, 76.5419,1.45793, 184.689, 60.3985,-24.0147, 197.281, 30.9333,-29.7389, 197.628, 7.36154,16.7786, 213.075, 46.2744,1.9325, 248.818, 7.05382,-3.72646, 260.418, -14.3894,-11.3049, 247.714, -19.8145,31.0309, 210.013, 37.9983,24.0959, 244.93, -4.33841,19.5592, 257.869, -28.7778,8.60454, 245.088, -34.0701,44.9849, 202.731, 31.8624,44.5543, 231.73, -9.48903,41.6612, 242.353, -33.4354,29.9721, 230.421, -38.155,55.5419, 190.541, 26.0953,61.1557, 213.092, -11.2516,62.0363, 221.396, -29.6535,51.4071, 213.3, -32.0177,claw
17.8575, 176.159, 76.5551,1.5418, 184.619, 60.4356,-23.9329, 197.206, 30.9783,-29.6413, 197.559, 7.38283,16.876, 213.027, 46.3237,2.02716, 248.802, 7.13347,-3.63091, 260.425, -14.2967,-11.196, 247.722, -19.7402,31.1363, 209.983, 38.0546,24.2053, 244.938, -4.252,19.6761, 257.898, -28.6815,8.73485, 245.114, -33.9938,45.1001, 202.719, 31.9213,44.6795, 231.758, -9.40084,41.7989, 242.403, -33.3393,30.122, 230.468, -38.0808,55.6702, 190.542, 26.1495,61.3146, 213.111, -11.1794,62.2345, 221.408, -29.5897,51.608, 213.311, -31.9848,claw
18.0076, 176.084, 76.5836,1.65645, 184.536, 60.4958,-23.8262, 197.074, 31.0388,-29.5143, 197.406, 7.40266,17.0045, 212.961, 46.3636,2.13721, 248.731, 7.17384,-3.52541, 260.354, -14.2548,-11.0697, 247.643, -19.7075,31.2756, 209.938, 38.1055,24.339, 244.895, -4.19735,19.82, 257.86, -28.6333,8.89571, 245.067, -33.9706,45.2537, 202.693, 31.9814,44.8393, 231.746, -9.32769,41.9755, 242.396, -33.263,30.3197, 230.449, -38.0175,55.8441, 190.531, 26.2145,61.5241, 213.09, -11.1101,62.4948, 221.356, -29.5332,51.8792, 213.25, -31.9465,claw
18.1294, 175.989, 76.6245,1.76163, 184.45, 60.5578,-23.7159, 196.98, 31.1022,-29.3839, 197.311, 7.44021,17.1237, 212.891, 46.4337,2.25742, 248.688, 7.269,-3.40258, 260.329, -14.1484,-10.9366, 247.619, -19.6139,31.4008, 209.882, 38.1808,24.4725, 244.868, -4.09864,19.9658, 257.851, -28.531,9.04887, 245.059, -33.8915,45.3859, 202.649, 32.0584,44.9843, 231.735, -9.22516,42.1346, 242.403, -33.1518,30.489, 230.454, -37.9207,55.9856, 190.497, 26.2873,61.7, 213.065, -11.0226,62.7118, 221.313, -29.4507,52.1015, 213.206, -31.8777,claw
18.221, 175.928, 76.6457,1.84399, 184.395, 60.5919,-23.6317, 196.925, 31.1396,-29.2917, 197.257, 7.46411,17.2129, 212.842, 46.4711,2.34438, 248.656, 7.32203,-3.31682, 260.307, -14.0888,-10.8474, 247.598, -19.5604,31.4918, 209.84, 38.219,24.5664, 244.842, -4.04709,20.0655, 257.834, -28.477,9.15132, 245.042, -33.8471,56.0819, 190.465, 26.3206,61.8193, 213.031, -10.9824,62.8613, 221.262, -29.4148,52.2536, 213.157, -31.8464,45.4791, 202.612, 32.0955,45.0887, 231.721, -9.16627,42.2515, 242.403, -33.0801,30.6134, 230.457, -37.8504,claw
18.4684, 175.91, 76.7308,2.06844, 184.31, 60.6657,-23.4115, 196.71, 31.17,-29.0392, 196.976, 7.4674,17.3861, 212.774, 46.4972,2.4521, 248.482, 7.27522,-3.22489, 260.084, -14.1598,-10.713, 247.344, -19.6215,31.683, 209.8, 38.2658,24.7108, 244.712, -4.06388,20.2101, 257.65, -28.5215,9.34083, 244.818, -33.8831,45.6983, 202.604, 32.1694,45.2719, 231.648, -9.13554,42.4309, 242.28, -33.0608,30.8388, 230.289, -37.8087,56.3432, 190.479, 26.4254,62.0929, 212.97, -10.9151,63.1801, 221.128, -29.3736,52.6004, 212.99, -31.8008,claw
